We will, of course, consider allowing greater diversity at a later stage, once the initiative is successfully underway and running smoothly.	当然，待这项措施成功开展及顺利运作后，我们稍后会考虑允许产品愈趋多元化。
History of RQFII RQFII funds started coming to the market at the end of December 2011. But in fact, preparation began as far back as in 2009.	RQFII 的历史 RQFII 基金于 2011 年 12 月底在香港市场面世，但实际上，关于 RQFII 的准备工作始于 2009 年。
2. An overview of Hong Kong’s current securities market 5	2. 香港当今证券市场概览 5
In these work groups we also hope to examine the current AIR and RJS schemes, and explore how these schemes could be strengthened and broadened in Hong Kong’s best interest.	我们亦希望在这些工作小组内检讨现行的认可司法管辖区计划和认可监察制度计划，看看可以如何加强和扩展这两项计划，为香港争取最大的利益。
There is a lot of excitement surrounding the RQFII.	一些公司通过管理 RQFII 名声大噪。
1. I would like to start by thanking the EAA for inviting me to speak today.	1. 首先，感谢贵局邀请我参与今天的讲座。
Confidence in the auditing process and thereby confidence in financial disclosures is pretty fundamental to successful financial markets.	对一个成功的金融市场而言，对审计程序具备信心，并继而对财务披露抱持信心，是非常重要的。
In addition, we work closely with the CSRC on international regulatory issues at meetings of the IOSCO, or the International Organization of Securities Commissions – of which both the CSRC and SFC are members.	此外，我们亦会在 IOSCO(即国际证券事务监察委员会组织)的会议上，就国际监管事宜与中国证监会紧密合作――中国证监会及香港证监会都是该组织的成员。
On the other hand, the SFC keeps abreast of market development by maintaining ongoing dialogues with industry players and staying alert to new trends and developments in the market.	另一方面，证监会与市场人士保持对话及时刻留意市场新趋势和动态，以紧贴市场最新发展。
coordinating various issues relating to dual listing of H and A shares;	协调与 H 股及 A 股双重上市有关的各项事宜；
I am an optimist, so I think the answers to all these questions must be “yes”. It is a matter of “how” we may achieve that, “how” we can better ourselves and “how” we benchmark ourselves against similar institutions in terms of performances and pledges.	我是一个乐观主义者，因此，我认为上述所有问题的答案都必定是肯定的，只是在于我们“如何”实现有关目标、“如何”使自己做得更好，以及“如何”以同类机构的表现和承诺作为基准进行自我评估。
These improvements include financial innovations or liberalisation that creates new markets or products and tools for better management of risks.	这些改善包括作出金融创新或开放措施，使新市场或更有效管理风险的产品和工具得以开发。
